[2025-03-11 15:02:22.372396] [171550] [debug] init_provider started
[2025-03-11 15:02:22.372537] [171550] [info] Found kernel with version 5.14.0-503
[2025-03-11 15:02:22.372551] [171550] [info] chdir_optimization_enabled config value: true
[2025-03-11 15:02:22.372561] [171550] [info] uprobes_enabled_backported_kernel config value: false
[2025-03-11 15:02:22.372594] [171550] [info] tcp_v6_accept kprobes config value: true
[2025-03-11 15:02:22.372617] [171550] [info] tcp_v6_connect kprobes config value: true
[2025-03-11 15:02:22.372639] [171550] [info] tcp_v4_accept ebpf config value: true
[2025-03-11 15:02:22.372660] [171550] [info] tcp_v4_connect ebpf config value: true
[2025-03-11 15:02:22.372681] [171550] [info] tcp_v6_accept ebpf config value: true
[2025-03-11 15:02:22.372702] [171550] [info] tcp_v6_connect ebpf config value: true
[2025-03-11 15:02:22.372712] [171550] [info] ebpf_allow_missing_caps config value: true
[2025-03-11 15:02:22.372726] [171550] [info] btf_num_candidates config value: 3
[2025-03-11 15:02:22.372760] [171550] [debug] cron monitor: [full path: /var/spool/cron/crontabs, host path: /var/spool/cron/crontabs, path: /var/spool/cron/crontabs] does not exist
[2025-03-11 15:02:22.372862] [171550] [info] cron monitor: initialized
[2025-03-11 15:02:22.372888] [171550] [trace] utmp entry: type=7, pid=1051007, line=pts/0, id=ts/0onecloud-admin, user=onecloud-admin, host=10.51.192.166, tv=(1725120195.511691)
[2025-03-11 15:02:26.454471] [171550] [info] perf_ebpf_object::make_hooks: failed to create hook kprobe/do_walk_path_and_advance_rename_from_tail: make_kprobe_traceable_section_name: failed, can't trace do_walk_path_and_advance_rename_from_tail, skipping it
[2025-03-11 15:02:26.462786] [171550] [info] perf_ebpf_object::make_hooks: failed to create hook kprobe/do_walk_path_and_advance_rename_to_tail: make_kprobe_traceable_section_name: failed, can't trace do_walk_path_and_advance_rename_to_tail, skipping it
[2025-03-11 15:02:26.462896] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/file_rename_delete_kern.o, name: file_rename_del, programs (23), maps (18). eBPF programs: [name: do_renameat2_prog, section name: kprobe/do_renameat2, insns: 52, prog_type: kprobe, fd: 106] [name: SyS_renameat2_prog, section name: kprobe/SyS_renameat2, insns: 52, prog_type: kprobe, fd: 107] [name: SyS_renameat_prog, section name: kprobe/SyS_renameat, insns: 52, prog_type: kprobe, fd: 108] [name: SyS_rename_prog, section name: kprobe/SyS_rename, insns: 52, prog_type: kprobe, fd: 109] [name: do_unlinkat_prog, section name: kprobe/do_unlinkat, insns: 42, prog_type: kprobe, fd: 110] [name: filename_parentat_prog, section name: kprobe/filename_parentat, insns: 93, prog_type: kprobe, fd: 111] [name: __filename_parentat_prog, section name: kprobe/__filename_parentat, insns: 93, prog_type: kprobe, fd: 112] [name: user_path_parent_prog, section name: kprobe/user_path_parent, insns: 93, prog_type: kprobe, fd: 113] [name: security_inode_rename_prog, section name: kprobe/security_inode_rename, insns: 542, prog_type: kprobe, fd: 114] [name: security_inode_unlink_prog, section name: kprobe/security_inode_unlink, insns: 342, prog_type: kprobe, fd: 115] [name: stream_truncated_path_telemetry_delete_tail, section name: kprobe/stream_truncated_path_telemetry_delete_tail, insns: 1645, prog_type: kprobe, fd: 116] [name: stream_delete_sample_compat_tail, section name: kprobe/stream_delete_sample_compat_tail, insns: 21, prog_type: kprobe, fd: 117] [name: stream_delete_sample_tail, section name: kprobe/stream_delete_sample_tail, insns: 264, prog_type: kprobe, fd: 118] [name: do_post_walk_path_goto_custom_step_delete_tail, section name: kprobe/do_post_walk_path_goto_custom_step_delete_tail, insns: 87, prog_type: kprobe, fd: 119] [name: do_walk_path_and_advance_delete_tail, section name: kprobe/do_walk_path_and_advance_delete_tail, insns: 1639, prog_type: kprobe, fd: 120] [name: build_rename_to_path_tail, section name: kprobe/build_rename_to_path_tail, insns: 81, prog_type: kprobe, fd: 121] [name: stream_truncated_path_telemetry_rename_tail, section name: kprobe/stream_truncated_path_telemetry_rename_tail, insns: 1645, prog_type: kprobe, fd: 122] [name: stream_rename_sample_compat_tail, section name: kprobe/stream_rename_sample_compat_tail, insns: 21, prog_type: kprobe, fd: 123] [name: stream_rename_sample_tail, section name: kprobe/stream_rename_sample_tail, insns: 507, prog_type: kprobe, fd: 124] [name: do_post_walk_path_goto_custom_step_rename_from_tail, section name: kprobe/do_post_walk_path_goto_custom_step_rename_from_tail, insns: 87, prog_type: kprobe, fd: 125] [name: do_post_walk_path_goto_custom_step_rename_to_tail, section name: kprobe/do_post_walk_path_goto_custom_step_rename_to_tail, insns: 87, prog_type: kprobe, fd: 126] [name: do_walk_path_and_advance_rename_from_tail, section name: kprobe/do_walk_path_and_advance_rename_from_tail, insns: 1639, prog_type: kprobe, fd: 127] [name: do_walk_path_and_advance_rename_to_tail, section name: kprobe/do_walk_path_and_advance_rename_to_tail, insns: 1639, prog_type: kprobe, fd: 128], eBPF maps: [name: events_map, fd: 88, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: file_delete_sample_storage, fd: 89, type: per_cpu, max_entries: 1, key_size: 4, value_size: 4160] [name: dynamic_sample_storage, fd: 90, type: per_cpu, max_entries: 1, key_size: 4, value_size: 8200] [name: file_rename_sample_storage, fd: 91, type: per_cpu, max_entries: 1, key_size: 4, value_size: 8312] [name: rename_to_path, fd: 92, type: per_cpu, max_entries: 1, key_size: 4, value_size: 16] [name: build_abs_path_args_map, fd: 93, type: lru_hash, max_entries: 2048, key_size: 8, value_size: 48] [name: build_abs_path_prog_array, fd: 94, type: prog_array, max_entries: 16, key_size: 4, value_size: 4] [name: ovl_storage_tmp, fd: 95, type: per_cpu, max_entries: 1, key_size: 4, value_size: 864] [name: s1_pex, fd: 97, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 98, type: hash, max_entries: 512, key_size: 4, value_size: 1] [name: unlink_tgids, fd: 96, type: lru_hash, max_entries: 2048, key_size: 4, value_size: 1] [name: unlink_inode_context, fd: 99, type: lru_hash, max_entries: 2048, key_size: 4, value_size: 8] [name: unlink_producer_tgids, fd: 100, type: lru_hash, max_entries: 2048, key_size: 4, value_size: 1] [name: rename_from_tgids, fd: 101, type: lru_hash, max_entries: 1024, key_size: 4, value_size: 1] [name: rename_from_inode_context, fd: 102, type: lru_hash, max_entries: 1024, key_size: 4, value_size: 8] [name: rename_to_tgids, fd: 103, type: lru_hash, max_entries: 1024, key_size: 4, value_size: 1] [name: rename_to_inode_context, fd: 104, type: lru_hash, max_entries: 1024, key_size: 4, value_size: 8] [name: rename_producer_tgids, fd: 105, type: lru_hash, max_entries: 2048, key_size: 4, value_size: 1], eBPF links:
[2025-03-11 15:02:26.462918] [171550] [debug] Run eBPF test for 'file_rename_delete_kern.o', 'ebpf_file_delete', test params: /opt/sentinelone/ebpfs/test_ebpf file_delete --object=/opt/sentinelone/ebpfs/core/file_rename_delete_kern.o --missing-caps
[2025-03-11 15:02:26.463852] [171550] [debug] run_ebpf_test: pid 171578
[2025-03-11 15:02:26.463867] [171550] [debug] Excluding PID 171578
[2025-03-11 15:02:27.464259] [171550] [info] eBPF test for 'file_rename_delete_kern.o', 'ebpf_file_delete' pass successfully
[2025-03-11 15:02:27.464338] [171550] [info] tail_calls pipeline: adding 'index: 3, fd: 116' entry
[2025-03-11 15:02:27.464344] [171550] [info] tail_calls pipeline: adding 'index: 2, fd: 118' entry
[2025-03-11 15:02:27.464348] [171550] [info] tail_calls pipeline: adding 'index: 1, fd: 119' entry
[2025-03-11 15:02:27.464355] [171550] [info] tail_calls pipeline: adding 'index: 0, fd: 120' entry
[2025-03-11 15:02:27.464458] [171550] [debug] Initializing event ebpf_file_delete
[2025-03-11 15:02:27.464463] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_file_delete' type
[2025-03-11 15:02:27.464469] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_file_delete
[2025-03-11 15:02:27.478388] [171550] [debug] Creating kprobe for 'security_inode_unlink', using dynamic_pmu approach
[2025-03-11 15:02:27.478392] [171550] [info] perf_ebpf_object: initialized 1 hooks for type 'ebpf_file_delete'
[2025-03-11 15:02:27.478411] [171550] [debug] adding sample handler for 50008
[2025-03-11 15:02:27.478419] [171550] [info] open_event_hooks: ebpf_file_delete: 1 hooks
[2025-03-11 15:02:27.480758] [171550] [debug] eBPF program fd 115 attached to perf fd 129
[2025-03-11 15:02:27.480766] [171550] [trace] Adding event of type 50008
[2025-03-11 15:02:27.480771] [171550] [trace] Added event fd 129 to main fd 20 (CPU 0)
[2025-03-11 15:02:27.480782] [171550] [info] open_event_hooks: ebpf_file_delete: 1 hooks
[2025-03-11 15:02:27.480786] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50008_security_inode_unlink_enter', creating a dummy fd
[2025-03-11 15:02:27.480787] [171550] [trace] Adding event of type 50008
[2025-03-11 15:02:27.480803] [171550] [debug] Initializing event ebpf_files_helper
[2025-03-11 15:02:27.480806] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_files_helper' type
[2025-03-11 15:02:27.480808] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_files_helper
[2025-03-11 15:02:27.510409] [171550] [debug] Creating kprobe for '__filename_parentat', using dynamic_pmu approach
[2025-03-11 15:02:27.525386] [171550] [debug] Creating kprobe for 'do_unlinkat', using dynamic_pmu approach
[2025-03-11 15:02:27.539403] [171550] [debug] Creating kprobe for 'do_renameat2', using dynamic_pmu approach
[2025-03-11 15:02:27.539408] [171550] [info] perf_ebpf_object: initialized 3 hooks for type 'ebpf_files_helper'
[2025-03-11 15:02:27.539428] [171550] [debug] adding sample handler for 20000
[2025-03-11 15:02:27.539436] [171550] [debug] sample handler for 20000 is already exist with 1 handlers
[2025-03-11 15:02:27.539439] [171550] [debug] sample handler for 20000 is already exist with 1 handlers
[2025-03-11 15:02:27.539445] [171550] [info] open_event_hooks: ebpf_files_helper: 3 hooks
[2025-03-11 15:02:27.542227] [171550] [debug] eBPF program fd 112 attached to perf fd 130
[2025-03-11 15:02:27.545598] [171550] [debug] eBPF program fd 110 attached to perf fd 131
[2025-03-11 15:02:27.548621] [171550] [debug] eBPF program fd 106 attached to perf fd 132
[2025-03-11 15:02:27.548632] [171550] [trace] Adding event of type 20000
[2025-03-11 15:02:27.548638] [171550] [trace] Added event fd 130 to main fd 20 (CPU 0)
[2025-03-11 15:02:27.548649] [171550] [trace] Adding event of type 20000
[2025-03-11 15:02:27.548657] [171550] [trace] Added event fd 131 to main fd 20 (CPU 0)
[2025-03-11 15:02:27.548659] [171550] [trace] Adding event of type 20000
[2025-03-11 15:02:27.548662] [171550] [trace] Added event fd 132 to main fd 20 (CPU 0)
[2025-03-11 15:02:27.548728] [171550] [info] open_event_hooks: ebpf_files_helper: 3 hooks
[2025-03-11 15:02:27.548731] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_20000___filename_parentat_enter', creating a dummy fd
[2025-03-11 15:02:27.548737] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_20000_do_unlinkat_enter', creating a dummy fd
[2025-03-11 15:02:27.548743] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_20000_do_renameat2_enter', creating a dummy fd
[2025-03-11 15:02:27.548745] [171550] [trace] Adding event of type 20000
[2025-03-11 15:02:27.548750] [171550] [trace] Adding event of type 20000
[2025-03-11 15:02:27.548751] [171550] [trace] Adding event of type 20000
[2025-03-11 15:02:27.548766] [171550] [debug] Initializing event file_move
[2025-03-11 15:02:27.548771] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:27.548781] [171550] [debug] init_ebpf_object: 'file_rename_delete' is already loaded, using same eBPF object
[2025-03-11 15:02:27.548803] [171550] [debug] Run eBPF test for 'file_rename_delete_kern.o', 'ebpf_file_rename', test params: /opt/sentinelone/ebpfs/test_ebpf file_rename --object=/opt/sentinelone/ebpfs/core/file_rename_delete_kern.o --missing-caps
[2025-03-11 15:02:27.551319] [171550] [debug] run_ebpf_test: pid 171580
[2025-03-11 15:02:27.551335] [171550] [debug] Excluding PID 171580
[2025-03-11 15:02:28.551737] [171550] [info] eBPF test for 'file_rename_delete_kern.o', 'ebpf_file_rename' pass successfully
[2025-03-11 15:02:28.551779] [171550] [info] tail_calls pipeline: adding 'index: 10, fd: 122' entry
[2025-03-11 15:02:28.551784] [171550] [info] tail_calls pipeline: adding 'index: 9, fd: 124' entry
[2025-03-11 15:02:28.551786] [171550] [info] tail_calls pipeline: adding 'index: 8, fd: 126' entry
[2025-03-11 15:02:28.551790] [171550] [info] tail_calls pipeline: adding 'index: 7, fd: 128' entry
[2025-03-11 15:02:28.551796] [171550] [info] tail_calls pipeline: adding 'index: 6, fd: 121' entry
[2025-03-11 15:02:28.551799] [171550] [info] tail_calls pipeline: adding 'index: 5, fd: 125' entry
[2025-03-11 15:02:28.551802] [171550] [info] tail_calls pipeline: adding 'index: 4, fd: 127' entry
[2025-03-11 15:02:28.552028] [171550] [debug] Initializing event ebpf_file_rename
[2025-03-11 15:02:28.552032] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_file_rename' type
[2025-03-11 15:02:28.552035] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_file_rename
[2025-03-11 15:02:28.568401] [171550] [debug] Creating kprobe for 'security_inode_rename', using dynamic_pmu approach
[2025-03-11 15:02:28.568408] [171550] [info] perf_ebpf_object: initialized 1 hooks for type 'ebpf_file_rename'
[2025-03-11 15:02:28.568432] [171550] [debug] adding sample handler for 50009
[2025-03-11 15:02:28.568441] [171550] [info] open_event_hooks: ebpf_file_rename: 1 hooks
[2025-03-11 15:02:28.571376] [171550] [debug] eBPF program fd 114 attached to perf fd 133
[2025-03-11 15:02:28.571384] [171550] [trace] Adding event of type 50009
[2025-03-11 15:02:28.571390] [171550] [trace] Added event fd 133 to main fd 20 (CPU 0)
[2025-03-11 15:02:28.571401] [171550] [info] open_event_hooks: ebpf_file_rename: 1 hooks
[2025-03-11 15:02:28.571404] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50009_security_inode_rename_enter', creating a dummy fd
[2025-03-11 15:02:28.571406] [171550] [trace] Adding event of type 50009
[2025-03-11 15:02:28.571417] [171550] [debug] event_init_no_handler: ebpf_files_helper is already installed
[2025-03-11 15:02:28.571436] [171550] [debug] Initializing event file_chmod
[2025-03-11 15:02:28.571441] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:28.571772] [171550] [debug] available_versions: core,5.11.0-16
[2025-03-11 15:02:28.571779] [171550] [debug] init_ebpf_object: checking version 'core' for 'file_chmod' eBPF
[2025-03-11 15:02:28.618068] [171550] [debug] hook_ebpf: section name: kprobe/chmod_common, tracefs hook name: s1_50010_chmod_common_enter, ebpf_type: 50010, skip: false, event buffer type: perf
[2025-03-11 15:02:28.625745] [171550] [info] perf_ebpf_object::make_hooks: failed to create hook kprobe/stream_truncated_path_telemetry_tail: make_kprobe_traceable_section_name: failed, can't trace stream_truncated_path_telemetry_tail, skipping it
[2025-03-11 15:02:28.632440] [171550] [info] perf_ebpf_object::make_hooks: failed to create hook kprobe/stream_chmod_sample_compat_tail: make_kprobe_traceable_section_name: failed, can't trace stream_chmod_sample_compat_tail, skipping it
[2025-03-11 15:02:28.639670] [171550] [info] perf_ebpf_object::make_hooks: failed to create hook kprobe/stream_chmod_sample_tail: make_kprobe_traceable_section_name: failed, can't trace stream_chmod_sample_tail, skipping it
[2025-03-11 15:02:28.647379] [171550] [info] perf_ebpf_object::make_hooks: failed to create hook kprobe/do_post_walk_path_goto_custom_step_tail: make_kprobe_traceable_section_name: failed, can't trace do_post_walk_path_goto_custom_step_tail, skipping it
[2025-03-11 15:02:28.654171] [171550] [info] perf_ebpf_object::make_hooks: failed to create hook kprobe/do_walk_path_and_advance_tail: make_kprobe_traceable_section_name: failed, can't trace do_walk_path_and_advance_tail, skipping it
[2025-03-11 15:02:28.654188] [171550] [debug] hook_ebpf: section name: tracepoint/syscalls/sys_enter_chmod, tracefs hook name: sys_enter_chmod, ebpf_type: 20002, skip: false, event buffer type: perf
[2025-03-11 15:02:28.654223] [171550] [debug] hook_ebpf: section name: tracepoint/syscalls/sys_enter_fchmod, tracefs hook name: sys_enter_fchmod, ebpf_type: 20002, skip: false, event buffer type: perf
[2025-03-11 15:02:28.654232] [171550] [debug] hook_ebpf: section name: tracepoint/syscalls/sys_enter_fchmodat, tracefs hook name: sys_enter_fchmodat, ebpf_type: 20002, skip: false, event buffer type: perf
[2025-03-11 15:02:28.654277] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/file_chmod_kern.o, name: file_chmod_kern, programs (9), maps (8). eBPF programs: [name: chmod_common_prog, section name: kprobe/chmod_common, insns: 289, prog_type: kprobe, fd: 141] [name: stream_truncated_path_telemetry_tail, section name: kprobe/stream_truncated_path_telemetry_tail, insns: 1645, prog_type: kprobe, fd: 144] [name: stream_chmod_sample_compat_tail, section name: kprobe/stream_chmod_sample_compat_tail, insns: 19, prog_type: kprobe, fd: 145] [name: stream_chmod_sample_tail, section name: kprobe/stream_chmod_sample_tail, insns: 299, prog_type: kprobe, fd: 146] [name: do_post_walk_path_goto_custom_step_tail, section name: kprobe/do_post_walk_path_goto_custom_step_tail, insns: 87, prog_type: kprobe, fd: 147] [name: do_walk_path_and_advance_tail, section name: kprobe/do_walk_path_and_advance_tail, insns: 1639, prog_type: kprobe, fd: 148] [name: sys_enter_chmod_prog, section name: tracepoint/syscalls/sys_enter_chmod, insns: 33, prog_type: tracepoint, fd: 149] [name: sys_enter_fchmod_prog, section name: tracepoint/syscalls/sys_enter_fchmod, insns: 33, prog_type: tracepoint, fd: 150] [name: sys_enter_fchmodat_prog, section name: tracepoint/syscalls/sys_enter_fchmodat, insns: 33, prog_type: tracepoint, fd: 151], eBPF maps: [name: file_chmod_sample_storage, fd: 135, type: per_cpu, max_entries: 1, key_size: 4, value_size: 4168] [name: chmod_tgid_to_mode, fd: 136, type: lru_hash, max_entries: 2048, key_size: 4, value_size: 2] [name: events_map, fd: 137, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: dynamic_file_chmod_sample_storage, fd: 138, type: per_cpu, max_entries: 1, key_size: 4, value_size: 8200] [name: build_abs_path_args_map, fd: 139, type: lru_hash, max_entries: 2048, key_size: 8, value_size: 48] [name: build_abs_path_prog_array, fd: 140, type: prog_array, max_entries: 16, key_size: 4, value_size: 4] [name: s1_pex, fd: 142, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 143, type: hash, max_entries: 512, key_size: 4, value_size: 1], eBPF links:
[2025-03-11 15:02:28.654307] [171550] [debug] Run eBPF test for 'file_chmod_kern.o', 'ebpf_file_chmod', test params: /opt/sentinelone/ebpfs/test_ebpf file_chmod --object=/opt/sentinelone/ebpfs/core/file_chmod_kern.o --missing-caps
[2025-03-11 15:02:28.655207] [171550] [debug] run_ebpf_test: pid 171585
[2025-03-11 15:02:28.655215] [171550] [debug] Excluding PID 171585
[2025-03-11 15:02:29.655628] [171550] [info] eBPF test for 'file_chmod_kern.o', 'ebpf_file_chmod' pass successfully
